menuId;dietSelection(0-Normal,1-Vegetarian,2-Vegan);nutritionalDisease(0-Normal,1-Diabetes,2-Celiac,3-Reflux);caloryValue;proteinValue;carbonhydratValue;fatValue;menuContents
747;0;2;2700;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of gluten-freebread,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad,serving of pasta
748;0;2;2700;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,Tomato,Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of gluten-free bread,1 serving eggplant dish,1 bown of yogurt,Snack,15 nuts, 10 almonds,Dinner,Non-fat Salad,1 slice of gluten-free bread,1 bowl of yogurt
749;0;2;2700;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-freebread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of gluten-free bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of chickpeas,1 slice of gluten-free bread,Non-fat Salad
750;0;2;2700;170;40;70;Breakfast,1 cup of tea,5 olives,serving of pasta,1 boiled egg,Tomato, Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of gluten-free bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving artichoke dish,Non-fat Salad
751;0;2;2800;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-freebread,1 boiled egg,Tomato, Cucumber,Lunch,Salad with tuna,1 serving of rice,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of gluten-free bread,1 bown of yogurt,Non-fat Salad
752;0;2;2800;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of gluten-free bread,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of chicken grill,1 serving of rice,Non-fat Salad
753;0;2;2800;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpea dish,1 slice of gluten-free bread,Non-fat Salad
754;0;2;2800;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of gluten-free bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 orange,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of gluten-free bread,Non-fat Salad
755;0;2;2800;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-freebread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of grilled meat,1 slice of gluten-free bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts,10 almonds,Dinner,Non-fat Salad,1 slice of gluten-free bread,1 bowl of yogurt
756;0;2;2800;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 serving of rice,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of gluten-free bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving boiled chicken,1 serving of pasta,1 bown of yogurt,Non-fat Salad
757;0;2;2800;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,1 boiled egg,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of gluten-free bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of chicken grill,1 slice of gluten-free bread,Non-fat Salad
758;0;2;2800;170;40;70;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving grilled chicken with vegetables dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
759;0;2;2800;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving of rice,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of gluten-free bread,Non-fat Salad
760;0;2;2800;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,Tomato, Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,1 serving of rice,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of gluten-free bread
761;0;2;2900;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of low-fat white cheese,1 slice of gluten-free bread,Snack,1 cup of milk,Lunch,1 bowl of barley noodle soup,1 slice of gluten-free bread,4 meatballs,Non-fat Salad,Snack,20 cherries,Dinner,1 serving leek dish,Non-fat Salad,1 bowl of yogurt
762;0;2;2900;150;80;50;Breakfast,1 cup of tea,Omelet with 1 egg,1 serving of pasta,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 serving of rice,1 serving artichoke dish,Non-fat Salad,Snack,15 peanuts,10 hazelnuts,Dinner,1 serving of fish grill,Non-fat Salad,1 slice of gluten-free bread
763;0;2;2900;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,1 serving of pasta,1 bown of yogurt,Snack,10 plums,Dinner,1 serving okra dish,Non-fat Salad,1 bowl of yogurt
764;0;2;2900;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 serving of pasta,1 boiled egg,Tomato, Cucumber,Lunch,1 bowl of barley noodle soup,1 slice of gluten-free bread,4 meatballs,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of gluten-free bread,1 bown of yogurt,Non-fat Salad
765;0;2;2900;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,1 serving of pasta,Non-fat Salad,Snack,1 banana,Dinner,1 serving of fish grill,Non-fat Salad,1 slice of gluten-free bread
766;0;2;2900;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving artichoke dish,Non-fat Salad,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas,1 slice of gluten-free bread,Non-fat Salad
767;0;2;2000;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving of rice,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of gluten-free bread
768;0;2;2900;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,Tomato,Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of gluten-free bread,1 serving eggplant dish,1 bown of yogurt,Snack,15 nuts, 10 almonds,Dinner,Non-fat Salad,1 slice of gluten-free bread,1 bowl of yogurt
769;0;2;2900;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 serving of rice,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of chickpeas,1 serving of pasta,Non-fat Salad
770;0;2;2900;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 serving of pasta,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving artichoke dish,Non-fat Salad
771;0;2;3000;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Lunch,Salad with tuna,2 slices of gluten-free bread,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 serving of rice,1 bown of yogurt,Non-fat Salad
772;0;2;3000;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of gluten-free bread,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of chicken grill,1 serving of rice,Non-fat Salad
773;0;2;3000;170;40;70;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpea dish,1 serving of rice,Non-fat Salad
774;0;2;3000;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of gluten-free bread,1 serving eggplant dish,1 bown of yogurt,Snack,1 orange,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 serving of rice,Non-fat Salad
775;0;2;3000;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of grilled meat,1 serving of pasta,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts,10 almonds,Dinner,Non-fat Salad,1 slice of gluten-free bread,1 bowl of yogurt
776;0;2;3000;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of gluten-free bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving boiled chicken,1 serving of pasta,1 bown of yogurt,Non-fat Salad
777;0;2;3000;170;40;70;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,1 boiled egg,Tomato,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 serving of pasta,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of chicken grill,1 slice of gluten-free bread,Non-fat Salad
778;0;2;3000;170;40;70;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving grilled chicken with vegetables dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
779;0;2;3000;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving of rice,1 serving eggplant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of gluten-free bread,Non-fat Salad
780;0;2;3000;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,Tomato, Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,1 serving of rice,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of gluten-free bread
781;1;2;1600;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Lunch,Non-fat Salad,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 bown of yogurt,Non-fat Salad
782;1;2;1600;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of okra dish,Non-fat Salad
783;1;2;1600;170;40;70;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
784;1;2;1600;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,Non-fat Salad
785;1;2;1600;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of okra dish,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 bowl of yogurt
786;1;2;1600;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of haricot bean dish,1 bown of yogurt,Non-fat Salad
787;1;2;1600;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of haricot bean dish,Non-fat Salad
788;1;2;1600;170;40;70;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 serving leek dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
789;1;2;1600;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving of mixed vegetable dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of green bean dish,Non-fat Salad
790;1;2;1600;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,Tomato, Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad
791;1;2;1700;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of low-fat white cheese,1 slice of gluten-free bread,Snack,1 cup of milk,Lunch,1 bowl of barley noodle soup,1 serving of green bean dish,Non-fat Salad,Snack,20 cherries,Dinner,1 serving leek dish,Non-fat Salad,1 bowl of yogurt
792;1;2;1700;150;80;50;Breakfast,1 cup of tea,Omelet with 1 egg,1 slice of gluten-free bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving artichoke dish,Non-fat Salad,Snack,15 peanut,10 hazelnut,Dinner,1 serving of mixed vegetable dish,Non-fat Salad
793;1;2;1700;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,1 slice of gluten-free bread,1 bown of yogurt,Snack,10 plum,Dinner,1 serving okra dish,Non-fat Salad,1 bowl of yogurt
794;1;2;1700;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Lunch,1 bowl of barley noodle soup,1 serving spinach dish,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of gluten-free bread,1 bown of yogurt,Non-fat Salad
795;1;2;1700;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of gluten-free bread,Non-fat Salad,Snack,1 banana,Dinner,1 serving pumpkin dish,Non-fat Salad
796;1;2;1700;170;40;70;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving artichoke dish,Non-fat Salad,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,Non-fat Salad
797;1;2;1700;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 serving artichoke dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of gluten-free bread
798;1;2;1700;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of gluten-free bread,1 serving of okra dish,1 bown of yogurt,Snack,15 nuts, 10 almonds,Dinner,Non-fat Salad,1 bowl of yogurt
799;1;2;1700;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of gluten-free bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving pumpkin dish,Non-fat Salad
800;1;2;1700;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving artichoke dish,Non-fat Salad
801;1;2;1800;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Lunch,Non-fat Salad,2 slices of gluten-free bread,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of gluten-free bread,1 bown of yogurt,Non-fat Salad
802;1;2;1800;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of gluten-free bread,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of okra dish,1 slice of gluten-free bread,Non-fat Salad
803;1;2;1800;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,1 slice of gluten-free bread,Non-fat Salad
804;1;2;1800;170;40;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of gluten-free bread,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of gluten-free bread,Non-fat Salad
805;1;2;1800;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,Tomato, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of okra dish,1 slice of gluten-free bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of gluten-free bread,1 bowl of yogurt
806;1;2;1800;170;40;70;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of gluten-free bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of haricot bean dish,1 slice of gluten-free bread,1 bown of yogurt,Non-fat Salad
807;1;2;1800;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of gluten-free bread,1 boiled egg,Tomato, Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of gluten-free bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of haricot bean dish,1 slice of gluten-free bread,Non-fat Salad
808;1;2;1800;170;40;70;Breakfast,1 cup of tea,2 boiled eggs,1 slice of gluten-free bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of gluten-free bread,1 serving leek dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
809;1;2;1800;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of gluten-free bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of gluten-free bread,1 serving of mixed vegetable dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of green bean dish,1 slice of gluten-free bread;Non-fat Salad
